,method,test_2024_04_08__14_44_54_alpha,test_2024_04_08__14_44_54_beta,test_2024_04_08__14_44_54_jsct,test_2024_04_08__14_44_54_jsc,test_2024_04_08__14_45_08_alpha,test_2024_04_08__14_45_08_beta,test_2024_04_08__14_45_08_jsct,test_2024_04_08__14_45_08_jsc,test_2024_04_08__14_45_29_alpha,test_2024_04_08__14_45_29_beta,test_2024_04_08__14_45_29_jsct,test_2024_04_08__14_45_29_jsc,test_2024_04_08__14_45_58_alpha,test_2024_04_08__14_45_58_beta,test_2024_04_08__14_45_58_jsct,test_2024_04_08__14_45_58_jsc,test_2024_04_08__14_46_12_alpha,test_2024_04_08__14_46_12_beta,test_2024_04_08__14_46_12_jsct,test_2024_04_08__14_46_12_jsc
0,20240419_cascade_v1_hold0,66.99055478261901,56.254291949989046,69.54151971785829,55.35468657889566,66.06726312182836,55.16765874781549,68.48599905078311,54.27538020671224,66.62550037305672,55.52930854750046,68.74496536168841,54.78339448442553,67.04634764710829,56.19129211253916,68.69690655553775,55.265936027339116,67.08986175739989,56.08624596611862,68.50103983362662,55.14451749364908
0,20240419_cascade_v21_hold0,66.5261073842423,55.54753056174725,69.34143222506394,54.62289880583716,65.68912910076752,54.46221575611897,68.34963710949826,53.37850093358229,65.55088328443917,54.29115145141099,68.3974358974359,53.38195785634906,66.61767747144177,55.65313504183159,68.97710901232593,54.48924789397319,66.53642451635574,55.24311123120299,68.38329081632652,54.30743701261375
0,20240419_cascade_v22_hold0,64.26038369191973,53.69345206022811,66.09097918272937,53.214926599355714,63.38693460939828,52.7991027569047,65.72734196496572,52.43706423971473,64.50803548866408,53.765756994186184,65.97135740971358,53.34849223106492,64.37700417401328,53.86250313508712,65.91997528194037,53.01425311113982,64.58163291405856,53.980532681007695,65.28076096962259,53.37753788575322
0,20240419_cascade_v23_hold0,7.403670415261942,4.484394248923256,35.66595441595442,4.830619419560773,7.4704167528502285,4.5273957400238,35.598018400566176,4.890310453111453,7.474906955618533,4.537760553029733,35.965386695511086,4.843686710608683,7.362897315922867,4.468148202563991,35.941977077363894,4.7458770559723105,7.372550573045011,4.468965115194082,35.14816137093895,4.826830111767606
0,20240419_cascade_v31_hold0,66.69505471781652,55.26197120484966,66.55431285429754,54.51080878600667,66.1002223721725,54.5105586990014,65.9606656580938,53.76683389134318,66.16464528022873,54.64947508402926,66.00522996462082,54.099018056488845,66.43196989160576,55.07230886461825,65.87423312883436,54.11077268701532,66.7813483941757,55.03920784451443,65.8719241937949,54.15736667605695
0,20240419_cascade_v32_hold0,66.88445356227054,55.568772542526816,67.03601108033241,54.82923326333656,66.19617834451918,54.68049772300338,66.46843549862763,53.858257602517575,66.63209532182272,55.105882760723226,66.28536095223373,54.41018344538454,67.41093104670873,56.00149221949763,66.85210941121929,55.0558622788332,67.14641590571243,55.4960726843037,66.22679146846708,54.73538816261719
0,20240419_cascade_v4_hold0,66.64244625142763,56.274913591101395,69.9691908545484,55.40109638106886,66.14845364335545,55.37673824132271,69.08189379398593,54.396159133871805,66.14854853348733,55.18734265288848,68.8766412708705,54.43988180593578,66.32477112112616,55.789431235157224,68.79547291835085,54.81623750773137,66.28634448465701,55.413215740626065,68.5516352505236,54.62073462290806
0,20240419_cascade_v5_hold0,66.92767300366596,55.84749804879989,68.23343848580443,55.0112207769571,65.59512434623534,54.300494745132035,67.27781230577999,53.54975857796009,66.75721053737698,55.544813577020626,67.94729322114621,54.75107212051288,66.55277094965155,55.65032139955824,68.18902632413575,54.62526418468542,66.67568026513648,55.66554069074351,67.66145586609822,54.81213888556413
0,20240419_cascade_v6_hold0,66.3460302123844,55.01050817090922,67.49298409728719,54.16346372465165,66.5182145130916,55.310093167049466,67.4152083010686,54.4594434958171,66.33869459074614,54.90723714110168,67.20565149136578,54.18066725920787,66.11731920780066,55.18286156669612,67.61006289308176,54.182690230307216,66.89470509685951,55.56194588286337,67.14620797498046,54.70313977372763
